external_id,name,cohort_external_id,full_address,timezone,platform,new_url,city
37,Basho Japanese Brasserie,4,"1338 Boylston St, Boston, MA 02215",America/New_York,opentable,https://www.opentable.com/restaurant/profile/44404/reserve,new_york_city
42,Petit Robert Bistro,4,"480 Columbus Ave, Boston, MA",America/New_York,resy,https://resy.com/cities/bos/petit-robert-bistro,boston
51,Wu Er by WOW Barbecue,5,"320 Washington St, Brookline, MA 02445",America/New_York,opentable,https://www.opentable.com/restaurant/profile/268945/reserve?restref=268945,boston
57,Select Oyster Bar,4,"50 Gloucester St, Boston, MA 02115",America/New_York,opentable,https://www.opentable.com/restaurant/profile/193009/reserve,boston
65,Shojo,4,"9 Tyler St, Boston, MA",America/New_York,resy,https://resy.com/cities/bos/shojo,boston
87,La Voile Brookline,5,"1627 Beacon St, Brookline, MA 02445",America/New_York,opentable,https://www.opentable.com/restaurant/profile/189355/reserve?restref=189355,boston
90,Coppersmith,4,"40 W 3rd St, South Boston, MA 02127",America/New_York,opentable,http://www.opentable.com/single.aspx?rid=167707,new_york_city
128,Bambara Kitchen & Bar,5,"Kimpton Hotel Marlowe, 25 Edwin H Land Blvd, Cambridge, MA 02141",America/New_York,opentable,https://www.opentable.com/bambara-restaurant-reservations-cambridge,boston
182,Coppa,4,"253 Shawmut Ave Boston, MA 02118",America/New_York,opentable,https://www.opentable.com/restaurant/profile/166435/reserve,boston
184,Sweet Cheeks Q,4,"1381 Boylston St, Boston, MA 02215, USA",America/New_York,resy,https://resy.com/cities/bos/sweet-cheeks-q,new_york_city
195,Trattoria Il Panino,5,"11 Parmenter St, Boston, MA 02113, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/29878/reserve,boston
202,Strip By Strega,4,"64 Arlington St., Boston, MA 02116",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1070209/reserve,new_york_city
211,MAST’,4,"45 Province St, Boston, MA 02108",America/New_York,resy,https://resy.com/cities/bos/mast-restaurant,boston
213,Viale,4,"502 Massachusetts Ave, Cambridge, MA 02139",America/New_York,opentable,http://www.opentable.com/single.aspx?rid=151705,boston
235,Posto,4,"187 Elm St, Somerville, MA 02144",America/New_York,resy,https://resy.com/cities/bos/posto,new_york_city
239,The Capital Grille,4,"900 Boylston St, Boston, MA 02115",America/New_York,opentable,https://www.opentable.com/restaurant/profile/2050/reserve,boston
242,Bostonia Public House,4,"131 State St Boston, MA 02109",America/New_York,opentable,https://www.opentable.com/restaurant/profile/139573/reserve,boston
249,The Tip Tap Room,4,"138 Cambridge St, Boston, MA 02114",America/New_York,resy,https://resy.com/cities/bos/tip-tap-room,boston
252,Commonwealth Cambridge,4,11 Broad Canal Way Kendall Square Cambridge MA 02142,America/New_York,opentable,https://www.opentable.com/restref/client/?restref=115054,new_york_city
269,Fat Hen,4,"126 Broadway Somerville, MA 02145",America/New_York,opentable,https://www.opentable.com/restaurant/profile/340177/reserve?restref=340177,new_york_city
273,Yellow Door Taqueria,5,"354 Harrison Ave Boston, MA 02118",America/New_York,opentable,https://www.opentable.com/restaurant/profile/443896/reserve,boston
278,UNI,4,"370 Commonwealth Ave Boston, MA 02215",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=145852,boston
279,Mistral,4,"223 Columbus Ave Boston, MA 02116",America/New_York,opentable,https://www.opentable.com/restaurant/profile/855/reserve,new_york_city
284,Ostra,4,"1 Charles St S Boston, MA 02116",America/New_York,opentable,https://www.opentable.com/restaurant/profile/113803/reserve,boston
327,Deuxave,4,"371 Commonwealth Avenue, Boston, MA 02115",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=44722,new_york_city
336,Hojoko,4,"The Verb Hotel, 1271 Boylston St, Boston, MA 02215",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=152911,boston
364,Harvest,5,"44 Brattle St, Cambridge, MA 02138",America/New_York,opentable,https://www.opentable.com/restaurant/profile/3324/reserve,boston
366,Legal Crossing,4,"558 Washington St, Boston, MA 02111",America/New_York,opentable,https://www.opentable.com/restaurant/profile/136132/reserve,boston
367,Local 149,5,"149 P St, Boston, MA 02127",America/New_York,opentable,https://www.opentable.com/restaurant/profile/269083/reserve?restref=269083,boston
371,Amelia’s Trattoria,5,"111 Harvard St, Cambridge, MA 02139",America/New_York,opentable,https://www.opentable.com/amelias-trattoria-reservations-cambridge,boston
376,Pagu,5,"310 Massachusetts Ave, Cambridge, MA 02139",America/New_York,resy,https://resy.com/cities/bos/pagu,boston
404,Petrarca Cucina e Vino,4,"34 White St, New York, NY 10013",America/New_York,opentable,https://www.opentable.com/petrarca-cucina-e-vino-reservations-new-york,new_york_city
415,BoCaphe,5,"222 Lafayette St New York, NY 10012",America/New_York,opentable,https://www.opentable.com/restaurant/profile/262468/reserve?restref=262468,new_york_city
422,Epistrophy,4,"200 Mott St, New York, NY 10012",America/New_York,resy,https://resy.com/cities/ny/epistrophy,new_york_city
428,Rubirosa,4,"235 Mulberry St, New York, NY 10012, USA",America/New_York,resy,https://resy.com/cities/ny/rubirosa,new_york_city
445,Hotel Chantelle,5,"92 Ludlow St, New York, NY 10002",America/New_York,resy,https://resy.com/cities/ny/hotel-chantelle,new_york_city
455,Sauce,5,"78 Rivington St New York, NY 10002",America/New_York,opentable,https://www.opentable.com/restaurant/profile/109813/reserve?restref=109813,new_york_city
460,Ivan Ramen - Clinton St.,5,"25 Clinton St New York, NY 10002",America/New_York,opentable,https://www.opentable.com/ivan-ramen,new_york_city
471,Tuome,4,"536 E 5th St, New York, NY 10009, USA",America/New_York,resy,https://resy.com/cities/ny/tuome,new_york_city
481,Bowery Meat Company,5,"9 E 1st St, New York, NY 10003",America/New_York,resy,https://resy.com/cities/ny/bowery-meat-company,new_york_city
495,The Smith - East Village,4,"55 3rd Ave, New York, NY 10003",America/New_York,opentable,https://www.opentable.com/restaurant/profile/19258/reserve,new_york_city
559,Casa Mono,4,"52 Irving Pl, New York, NY 10003, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=34048,new_york_city
575,Ai Fiori,5,"400 5th Ave #2, New York, NY 10018",America/New_York,sevenrooms,https://www.sevenrooms.com/reservations/aifiori,new_york_city
601,Sushi of Gari 46,4,"347 W 46th St, New York, NY 10036",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=17965,new_york_city
637,The Glenville Stops,4,"87 Glenville Ave, Boston, MA 02134",America/New_York,opentable,https://www.opentable.com/restaurant/profile/144805/reserve,new_york_city
640,Foundry on Elm,4,"255 Elm St Somerville, MA 02144",America/New_York,resy,https://resy.com/cities/bos/foundry-on-elm,new_york_city
653,Forage,5,"5 Craigie Cir, Cambridge, MA 02138",America/New_York,opentable,https://www.opentable.com/restaurant/profile/29368/reserve,boston
661,Sorellina,4,"1 Huntington Ave, Boston, MA 02116",America/New_York,opentable,https://www.opentable.com/restaurant/profile/5207/reserve,boston
665,Grill 23 & Bar,5,"161 Berkeley St, Boston, MA 02116",America/New_York,opentable,https://www.opentable.com/restaurant/profile/3325/reserve,boston
671,Article 24,5,"458 Western Ave, Brighton, MA 02135",America/New_York,opentable,https://www.opentable.com/restaurant/profile/269092/reserve?restref=269092,boston
672,Rocco’s Cucina & Bar,5,"450 Commercial Street, Boston, MA 02109",America/New_York,opentable,https://www.opentable.com/restaurant/profile/212857/reserve?restref=212857,boston
685,Prezza,5,"24 Fleet St, Boston, MA 02113",America/New_York,resy,https://resy.com/cities/bos/prezza,new_york_city
695,Ducali Pizzeria,4,"289 Causeway St, Boston, MA 02114",America/New_York,opentable,https://www.opentable.com/restaurant/profile/158812/reserve,boston
698,Filippo Ristorante,4,"283 Causeway St, Boston, MA 02114",America/New_York,opentable,https://www.opentable.com/restaurant/profile/32164/reserve,boston
700,Massimino’s,5,"207 Endicott St, Boston, MA 02113",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=216685,boston
710,Emmet’s Irish Pub,4,"6 Beacon St, Boston, MA 02108",America/New_York,opentable,http://www.opentable.com/single.aspx?rid=141598,new_york_city
730,Bin 26 Enoteca,4,"26 Charles St Boston, MA 02114",America/New_York,opentable,https://www.opentable.com/restaurant/profile/186085/reserve,boston
735,Henrietta’s Table,4,"The Charles Hotel, 1 Bennett St, Cambridge, MA 02138",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=571,boston
739,Bistro du Midi,4,"272 Boylston St Boston, MA 02116",America/New_York,opentable,https://www.opentable.com/restaurant/profile/37450/reserve,new_york_city
741,Back Bay Social,4,"867 Boylston St Boston, MA 02116",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=47671,new_york_city
745,Dillon’s,4,"955 Boylston St Boston, MA 02115",America/New_York,opentable,https://www.opentable.com/restaurant/profile/148033/reserve,boston
756,Vejigantes Restaurant,4,"57 W Dedham St, Boston, MA 02118",America/New_York,opentable,https://www.opentable.com/restaurant/profile/92830/reserve,boston
764,The Red House,4,"98 Winthrop St, Cambridge, MA 02138",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=2330,new_york_city
782,Sulmona,5,"608 Main Street Cambridge, MA 02139",America/New_York,opentable,http://www.opentable.com/single.aspx?rid=343918,boston
798,Fig & Olive Meatpacking,4,"420 W 13th Street, New York, NY 10014",America/New_York,sevenrooms,https://www.sevenrooms.com/reservations/figandolive13th,new_york_city
812,Sahib,5,"104 Lexington Ave, New York, NY 10016, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/333334/reserve?restref=333334,new_york_city
861,Moti Mahal Delux,5,"1149 1st Avenue, New York, NY 10065",America/New_York,opentable,https://www.opentable.com/restaurant/profile/90220/reserve?restref=90220,new_york_city
865,The Ribbon,4,"20 W 72nd St, New York, NY 10023, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/169513/reserve,new_york_city
875,The Marshal,5,"628 10th Ave, New York, NY 10036",America/New_York,resy,https://resy.com/cities/ny/the-marshal,new_york_city
994,Back Deck,5,"2 West St, Boston, MA 02111",America/New_York,opentable,https://www.opentable.com/restaurant/profile/99712/reserve?restref=99712,boston
995,"One if By Land, Two if by Sea",4,"17 Barrow St, New York, NY 10014",America/New_York,opentable,https://www.opentable.com/restaurant/profile/336/reserve,new_york_city
996,Carroll Place,5,"157 Bleecker St, New York, NY 10012",America/New_York,opentable,https://www.opentable.com/restaurant/profile/144712/reserve,new_york_city
997,Tea & Sympathy,5,"108 Greenwich Ave, New York, NY 10011",America/New_York,yelp,https://www.yelp.com/reservations/tea-and-sympathy-new-york,new_york_city
1010,Monte’s Trattoria,4,"97 Macdougal St, New York, NY 10012",America/New_York,opentable,https://www.opentable.com/restaurant/profile/15577/reserve,new_york_city
1019,Society Cafe,5,"52 W 13th St, New York, NY 10011, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/101131/reserve,new_york_city
1036,Chelsea Ristorante,4,"108 8th Ave, New York, NY 10011",America/New_York,opentable,https://www.opentable.com/restaurant/profile/31204/reserve?restref=31204,new_york_city
1045,Serafina Meatpacking,4,"7 9th Ave, New York, NY 10014",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=87394,new_york_city
1047,Temerario,4,"198 8th Ave, New York, NY 10011, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/213217/reserve,new_york_city
1048,Le Singe Vert,4,"160 7th Ave, New York, NY 10011",America/New_York,resy,https://resy.com/cities/ny/le-singe,new_york_city
1052,Porteno Restaurant,4,"299 10th Ave, Chelsea, New York City, NY 10001-7015",America/New_York,opentable,https://www.opentable.com/restaurant/profile/159724/reserve,new_york_city
1057,The Malt House,4,"206 Thompson St, New York, NY 10012",America/New_York,resy,https://resy.com/cities/ny/the-malt-house-greenwich-village,new_york_city
1063,Chote Nawab,5,"115 Lexington Ave, New York, NY 10016",America/New_York,yelp,https://www.yelp.com/reservations/chote-nawab-new-york,new_york_city
1068,Giorgio’s of Gramercy,5,"27 E 21st St, New York, NY 10010",America/New_York,opentable,https://www.opentable.com/restaurant/profile/11560/reserve?restref=11560,new_york_city
1071,Friend of a Farmer,5,"77 Irving Pl # 1, New York, NY 10003",America/New_York,resy,https://resy.com/cities/ny/friend-of-a-farmer,new_york_city
1077,Barbounia,4,"250 Park Ave S, New York, NY 10003",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=5072,new_york_city
1105,High Street on Hudson,4,"637 Hudson St, New York, NY 10014",America/New_York,opentable,https://www.opentable.com/restaurant/profile/190678/reserve,new_york_city
1127,Redeye Grill,5,"890 7th Ave, New York, NY 10106",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=31216,new_york_city
1131,Nerai,5,"55 E 54th St, New York, NY 10022",America/New_York,sevenrooms,https://www.sevenrooms.com/reservations/nerai/seated-5460398407,new_york_city
1132,L’Adresse,5,"1065 6th Ave, New York, NY 10018, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/270946/reserve,new_york_city
1238,Concord Hill,4,"374 Graham Ave, Brooklyn, NY 11211",America/New_York,opentable,https://www.opentable.com/restaurant/profile/211360/reserve,new_york_city
1242,Meadowsweet,5,"149 Broadway, Brooklyn, NY 11211",America/New_York,opentable,https://www.opentable.com/restaurant/profile/141328/reserve?restref=141328,new_york_city
1297,French Louie,4,"320 Atlantic Ave, Brooklyn, NY 11201",America/New_York,resy,https://resy.com/cities/ny/french-louie,new_york_city
1310,Glasserie,4,"95 Commercial St, Brooklyn, NY 11222",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=148519,new_york_city
1313,Le Fanfare,4,"1103 Manhattan Ave, Brooklyn, NY 11222",America/New_York,resy,https://resy.com/cities/ny/le-fanfare,new_york_city
1317,Amber Steak House,4,"119 Nassau Ave, Brooklyn, NY 11222",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=171985,new_york_city
1332,Stone Park Cafe,4,"324 5th Ave, Brooklyn, NY 11215",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=6858,new_york_city
1340,Dinosaur Bar-B-Que Brooklyn,5,"604 Union St, Brooklyn, NY 11215",America/New_York,resy,https://resy.com/cities/ny/dinosaur-bar-b-que-brooklyn,new_york_city
1341,Benchmark,4,"339A 2nd St, Brooklyn, NY 11215",America/New_York,opentable,https://www.opentable.com/restaurant/profile/50035/reserve,new_york_city
1342,Bella Gioia,4,"209 4th Ave, Brooklyn, NY 11217",America/New_York,opentable,https://www.opentable.com/restaurant/profile/347500/reserve,new_york_city
1345,Locanda Vini e Olii,5,"129 Gates Ave, Brooklyn, NY 11238",America/New_York,resy,https://resy.com/cities/ny/locanda-vini-and-olii,new_york_city
1346,Il Porto,4,"37 Washington Ave, Brooklyn, NY 11205, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/262915/reserve,new_york_city
1349,Luzzo’s BK,4,"145 Atlantic Ave, Brooklyn, NY 11201",America/New_York,opentable,https://www.opentable.com/restaurant/profile/260980/reserve,new_york_city
1351,Golden Temple,4,"1651 Beacon St, Brookline, MA 02445",America/New_York,resy,https://resy.com/cities/bos/golden-temple,new_york_city
1352,Miel,4,"510 Atlantic Ave, Boston, MA 02110",America/New_York,opentable,https://www.opentable.com/restaurant/profile/7831/reserve,boston
1358,Brownstone,4,"111 Dartmouth St, Boston, MA 02116",America/New_York,opentable,https://www.opentable.com/r/brownstone-reservations-boston,boston
1372,Bronwyn,4,"255 Washington St, Somerville, MA 02143",America/New_York,resy,https://resy.com/cities/bos/bronwyn,new_york_city
1378,Out of the Blue,4,"215 Elm St Somerville, MA 02144",America/New_York,opentable,http://www.opentable.com/single.aspx?rid=88357,new_york_city
1436,Boqueria UES,5,"1460 2nd Ave, New York, NY 10075, USA",America/New_York,resy,https://resy.com/cities/ny/boqueria-ues,new_york_city
1441,Tanoreen,5,"7523 3rd Ave, Brooklyn, NY 11209",America/New_York,resy,https://resy.com/cities/ny/tanoreen,new_york_city
1477,Maruzzella,4,"1483 1st Avenue #1, New York, NY 10075",America/New_York,opentable,https://www.opentable.com/restaurant/profile/38362/reserve,new_york_city
1480,Altesi Madison,4,"26 E 64th St, New York, NY 10065",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=145837,new_york_city
1485,Luna Rossa,4,"347 E 85th St New York, NY 10028",America/New_York,opentable,https://www.opentable.com/restaurant/profile/63865/reserve,new_york_city
1491,Salumeria Rosi,5,"283 Amsterdam Ave New York, NY 10023",America/New_York,opentable,https://www.opentable.com/restaurant/profile/27739/reserve?restref=27739,new_york_city
1493,Cafe Luxembourg,4,"200 W 70th St, New York, NY 10023",America/New_York,opentable,https://www.opentable.com/restaurant/profile/4020/reserve,new_york_city
1520,Hudson West Kitchen + Craft Bar,5,"629 W 57th St New York, NY 10019",America/New_York,opentable,https://www.opentable.com/restaurant/profile/343462/reserve?restref=343462,new_york_city
1580,Ribalta Pizza,4,"48 E 12th St, New York, NY 10003",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=31759,new_york_city
1597,The Little Beet Table,5,"333 Park Ave S, New York, NY 10010",America/New_York,opentable,https://www.opentable.com/restaurant/profile/152188/reserve,new_york_city
1598,Periyali,4,"35 W 20th St, New York, NY 10011",America/New_York,opentable,https://www.opentable.com/restaurant/profile/3726/reserve,new_york_city
1599,The Flatiron Room,4,"37 W 26th St, New York, NY 10010, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=100438,new_york_city
1600,Novita,4,"102 E 22nd St, New York, NY 10010",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=30202,new_york_city
1604,Harding’s,4,"32 E 21st St, New York, NY 10010",America/New_York,resy,https://resy.com/cities/ny/hardings,new_york_city
1618,Bread & Tulips,5,"365 Park Ave S, New York, NY 10016",America/New_York,resy,https://resy.com/cities/ny/bread-and-tulips,new_york_city
1631,Pippali,5,"129 E 27th St, New York, NY 10016",America/New_York,resy,https://resy.com/cities/ny/pippali,new_york_city
1632,Adalya,4,"55 Irving Pl, New York, NY 10003",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=157096,new_york_city
2008,Southern Art and Bourbon Bar,4,"3315 Peachtree Rd NE, Atlanta, GA 30326",America/New_York,opentable,http://www.opentable.com/single.aspx?rid=4985,new_york_city
2228,Suite Food Lounge,4,"375 Luckie St Atlanta, GA 30313",America/New_York,opentable,https://www.opentable.com/restaurant/profile/144559/reserve,atlanta
2236,White Oak Kitchen & Cocktails,4,"270 Peachtree St NW, 100, Atlanta, GA 30303",America/New_York,opentable,http://www.opentable.com/single.aspx?rid=90631,new_york_city
2252,Ray’s in the City,4,"240 West Peachtree St NW, Atlanta, GA 30303",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=3932,new_york_city
2431,26 Thai Kitchen & Bar,4,"541 Main St NE f170, Atlanta, GA 30324",America/New_York,resy,https://resy.com/cities/atl/26-thai-kitchen-and-bar-buckhead,atlanta
2443,Tabla,4,"77 12th St NE #2, Atlanta, GA 30309, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=114766,atlanta
2449,Nan Thai Fine Dining,4,"1350 Spring St NW #1, Atlanta, GA 30309",America/New_York,opentable,https://www.opentable.com/restaurant/profile/2716/reserve,atlanta
2489,Cafe Lily,4,"308 W Ponce De Leon Ave Ste B Decatur, GA 30030",America/New_York,resy,https://resy.com/cities/atl/cafe-lily,new_york_city
2491,Parker’s on Ponce,5,"116 E Ponce De Leon Ave Decatur, GA 30030",America/New_York,opentable,https://www.opentable.com/restaurant/profile/24529/reserve?restref=24529,atlanta
2801,Negril Village,4,"30 North Avenue NE, Atlanta, GA 30308",America/New_York,resy,https://resy.com/cities/atl/negril-atl,atlanta
2806,Allora,4,"361 17th St NW, Atlanta, GA 30363",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=5662,atlanta
2807,Taverna Plaka,4,"2196 Cheshire Bridge Rd NE, Atlanta, GA 30324, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/2735/reserve,atlanta
2896,Beetlecat,4,"299 North Highland Avenue Northeast, Atlanta, GA 30307",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=259564,atlanta
3207,Rue 57,4,"60 W 57th St, New York, NY 10019",America/New_York,opentable,https://www.opentable.com/restaurant/profile/66199/reserve,new_york_city
3216,Divya’s Kitchen,5,"25 1st Avenue, New York, NY 10003",America/New_York,opentable,https://www.opentable.com/restaurant/profile/343084/reserve?restref=343084,new_york_city
3218,Kafana,4,"116 Avenue C, New York, NY 10009",America/New_York,opentable,https://www.opentable.com/restaurant/profile/69439/reserve,new_york_city
3225,da Umberto,4,"107 W 17th St, New York, NY 10011, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=108874,new_york_city
3227,Chop Shop,5,"254 10th Ave, New York, NY 10001",America/New_York,opentable,https://www.opentable.com/restaurant/profile/103945/reserve?restref=103945,new_york_city
3231,Zero Otto Nove,4,"15 W 21st St, New York, NY 10010",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=89980,new_york_city
3239,Felice 15 Gold Street,4,"15 Gold St, New York, NY 10038",America/New_York,opentable,https://www.opentable.com/restaurant/profile/24316/reserve,new_york_city
3252,Trattoria Bianca,5,"481 8th Ave, New York, NY 10001",America/New_York,opentable,https://www.opentable.com/restaurant/profile/18766/reserve,new_york_city
3253,Masseria dei Vini,4,"887 9th Ave, New York, NY 10019",America/New_York,opentable,https://www.opentable.com/restaurant/profile/151432/reserve,new_york_city
3254,Guantanamera,4,"939 8th Ave, New York, NY 10019",America/New_York,opentable,https://www.opentable.com/restaurant/profile/4798/reserve?restref=4798,new_york_city
3260,Osamil,4,"5 W 31st St, New York, NY 10001",America/New_York,resy,https://resy.com/cities/ny/osamil,new_york_city
3265,Swagat,5,"411 Amsterdam Ave, New York, NY 10024",America/New_York,yelp,https://www.yelp.com/reservations/swagat-new-york,new_york_city
3279,Madam Ji,5,"154 Bleecker St, New York, NY 10012",America/New_York,resy,https://resy.com/cities/ny/madam-ji,new_york_city
3288,1 Nocello,4,"257 W 55th St, New York, NY 10019",America/New_York,opentable,https://www.opentable.com/restaurant/profile/26446/reserve,new_york_city
3309,Alibi Bar and Lounge,4,"215 Charles St, Boston, MA 02114",America/New_York,opentable,https://www.opentable.com/alibi-bar-and-lounge,new_york_city
3321,Aqua Pazza,5,"135 Richmond St, Boston, MA 02109",America/New_York,opentable,https://www.opentable.com/restaurant/profile/442456/reserve?restref=442456,boston
3331,Pellino’s Ristorante,4,"2 Prince St, Boston, MA 02113",America/New_York,opentable,https://www.opentable.com/pellinos-ristorante,new_york_city
3335,Teatro,4,"177 Tremont St, Boston, MA 02111",America/New_York,opentable,https://www.opentable.com/restaurant/profile/3679/reserve,boston
3371,Rock Bottom Restaurant & Brewery - Boston,4,"115 Stuart St, Boston, MA 02116",America/New_York,resy,https://resy.com/cities/bos/rock-bottom-brewery-restaurant-boston,new_york_city
3470,House of Lasagna,5,"334 Lexington Ave New York, NY 10016",America/New_York,opentable,https://www.opentable.com/restaurant/profile/54430/reserve,new_york_city
3496,Essex,5,"119 Rivington St, New York, NY 10002, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/13675/reserve?restref=13675,new_york_city
3730,AG,4,"181 Peachtree St NE, Atlanta, GA 30303",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=2392,atlanta
3766,Anis Cafe & Bistro,5,"2974 Grandview Ave NE, Atlanta, GA 30305",America/New_York,opentable,http://www.opentable.com/single.aspx?rid=11674,atlanta
3773,Big Chow Grill,4,"1 Galleria Pkwy #1B1, Atlanta, GA 30339",America/New_York,opentable,http://www.opentable.com/single.aspx?rid=49183,new_york_city
3778,Brooklyn Cafe,4,"220 Sandy Springs Cir, Atlanta, GA 30328",America/New_York,opentable,https://www.opentable.com/restaurant/profile/42805/reserve,atlanta
3822,Lasagna Restaurant,5,"196 8th Ave New York, NY 10011",America/New_York,opentable,https://www.opentable.com/lasagna-restaurant-chelsea-reservations-new-york?restref=63439,new_york_city
3825,Meddlesome Moth,5,"1621 Oak Lawn Ave, Dallas, TX 75207, USA",America/Chicago,opentable,https://www.opentable.com/restaurant/profile/43753/reserve,dallas
3875,Asador,5,"2222 Stemmons Fwy, Dallas, TX 75207",America/Chicago,opentable,https://www.opentable.com/restaurant/profile/56605/reserve,new_york_city
3881,Mesero - Prestonwood,5,"5505 Belt Line Rd, Dallas, TX 75254",America/Chicago,opentable,https://www.opentable.com/restaurant/profile/263086/reserve,dallas
3922,Suprema Provisions,4,"305 Bleecker St New York, NY 10014",America/New_York,resy,https://resy.com/cities/ny/suprema-provisions,new_york_city
3924,Salum Restaurant,5,"4152 Cole Ave # 103, Dallas, TX 75204, USA",America/Chicago,opentable,https://www.opentable.com/restref/client/?restref=6014,dallas
3932,Henry’s Majestic,5,"4900 McKinney Ave, Dallas, TX 75205",America/Chicago,opentable,https://www.opentable.com/henrys-majestic-reservations-dallas,dallas
3947,Da Nico Ristorante - Manhattan,4,"164 Mulberry St, New York, NY 10013",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=166810,new_york_city
3950,Speedy Romeo - Brooklyn,4,"376 Classon Ave Brooklyn, NY 11238",America/New_York,resy,https://resy.com/cities/ny/speedy-romeo-bk,new_york_city
3956,Lido,5,"2168 Frederick Douglass Blvd, New York, NY 10026, USA",America/New_York,resy,https://resy.com/cities/ny/lido-restaurant,new_york_city
3959,La Mela,4,"167 Mulberry St, New York, NY 10013",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=60160,new_york_city
3985,Aunt Jake’s,4,"133 Mulberry St, New York, NY 10013, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/213490/reserve,new_york_city
3992,Bhatti Indian Grill,5,"100 Lexington Ave, New York, NY 10010",America/New_York,opentable,https://www.opentable.com/restaurant/profile/47656/reserve?restref=47656,new_york_city
4001,Marseille,4,"630 9th Ave, New York, NY 10036",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=1946,new_york_city
4003,Il Punto,5,"507 9th Ave, New York, NY 10018",America/New_York,opentable,https://www.opentable.com/restaurant/profile/4042/reserve,new_york_city
4008,A La Turka,5,"1417 2nd Ave New York, NY 10021",America/New_York,opentable,https://www.opentable.com/restaurant/profile/35173/reserve?restref=35173,new_york_city
4019,Ofrenda,4,"113 7th Ave S, New York, NY 10014",America/New_York,opentable,https://www.opentable.com/restaurant/profile/47473/reserve,new_york_city
4032,Bowery Road,4,"132 4th Ave, New York, NY 10003",America/New_York,sevenrooms,https://www.sevenrooms.com/reservations/boweryroad,new_york_city
4038,San Carlo Osteria Piemonte,4,"90 Thompson St, New York, NY 10012",America/New_York,opentable,https://www.opentable.com/restaurant/profile/212347/reserve,new_york_city
4052,TWO Urban Licks,5,"820 Ralph McGill Blvd NE, Atlanta, GA 30306",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=3431,atlanta
4060,75 Chestnut,4,"75 Chestnut St Boston, MA 02108",America/New_York,opentable,https://www.opentable.com/restaurant/profile/212761/reserve,boston
4067,Trader Vic’s,4,"255 Courtland St NE Atlanta, GA 30303",America/New_York,opentable,https://www.opentable.com/restaurant/profile/2211/reserve,atlanta
4109,Khe-yo,4,"157 Duane St New York, NY 10013",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=110548,new_york_city
4149,The Kennison,5,"1800 N Lincoln Ave Chicago, IL 60614",America/Chicago,opentable,https://www.opentable.com/restaurant/profile/19723/reserve?restref=19723,chicago
4179,Amali,5,"115 E 60th St New York, NY 10022",America/New_York,opentable,https://www.opentable.com/restaurant/profile/18622/reserve,new_york_city
4182,The Biltmore Bar and Grille,5,"1205 Chestnut St Newton Upper Falls, MA 02464",America/New_York,opentable,https://www.opentable.com/restaurant/profile/269089/reserve?restref=269089,boston
4214,Urban Coalhouse - Hoboken,5,"116 14th St, Hoboken, NJ 07030, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=444193,new_york_city
